 2019/12/26-14:55	 1790.39	 1791.90	 1789.76	 1791.52	         387407	           	       0.00	  387407.00	  275177.81	  217980.20	       1.58	       0.39	       2.36	
 2019/12/26-15:00	 1791.76	 1793.64	 1791.37	 1793.64	         394878	           	       0.00	  394878.00	  308063.00	  243124.30	       2.04	       0.72	       2.63	
 2019/12/27-09:35	 1795.41	 1798.72	 1794.62	 1796.06	         900108	           	       0.00	  900108.00	  442991.59	  316383.69	       2.57	       1.09	       2.95	
 2019/12/27-09:40	 1796.41	 1798.73	 1794.89	 1798.44	         611813	           	       0.00	  611813.00	  513779.19	  361253.69	       3.15	       1.50	       3.29	
 2019/12/27-09:45	 1798.71	 1803.31	 1798.66	 1803.31	         494426	           	       0.00	  494426.00	  557726.38	  393662.59	       3.95	       1.99	       3.92	
 2019/12/27-09:50	 1803.56	 1805.17	 1802.86	 1805.17	         434748	           	       0.00	  434748.00	  567194.63	  421186.19	       4.68	       2.53	       4.31	
 2019/12/27-09:55	 1805.05	 1805.19	 1801.93	 1801.93	         402378	           	       0.00	  402378.00	  568694.63	  438378.81	       4.95	       3.01	       3.87	
 2019/12/27-10:00	 1802.15	 1802.23	 1798.05	 1798.34	         374516	           	       0.00	  374516.00	  463576.19	  453283.91	       4.81	       3.37	       2.87	
 2019/12/27-10:05	 1798.29	 1800.63	 1796.95	 1800.53	         377895	           	       0.00	  377895.00	  416792.59	  465285.91	       4.82	       3.66	       2.32	
 2019/12/27-10:10	 1800.50	 1800.87	 1799.26	 1799.54	         320721	           	       0.00	  320721.00	  382051.59	  469889.00	       4.70	       3.87	       1.66	
 2019/12/27-10:15	 1799.40	 1801.85	 1799.00	 1799.02	         337734	           	       0.00	  337734.00	  362648.81	  464921.69	       4.51	       4.00	       1.02	
 2019/12/27-10:20	 1799.38	 1799.38	 1795.95	 1796.86	         291521	           	       0.00	  291521.00	  340477.41	  454586.00	       4.13	       4.03	       0.22	
 2019/12/27-10:25	 1797.09	 1797.92	 1795.41	 1795.48	         231943	           	       0.00	  231943.00	  311962.81	  387769.50	       3.68	       3.96	      -0.55	
 2019/12/27-10:30	 1795.65	 1797.86	 1795.28	 1796.83	         218226	           	       0.00	  218226.00	  280029.00	  348410.81	       3.40	       3.84	      -0.90	
 2019/12/27-10:35	 1796.67	 1800.40	 1796.56	 1798.83	         231753	           	       0.00	  231753.00	  262235.41	  322143.50	       3.29	       3.73	      -0.88	
 2019/12/27-10:40	 1798.93	 1801.28	 1798.72	 1801.25	         206935	           	       0.00	  206935.00	  236075.59	  299362.19	       3.37	       3.66	      -0.59	
 2019/12/27-10:45	 1801.01	 1802.36	 1800.51	 1801.18	         207731	           	       0.00	  207731.00	  219317.59	  279897.50	       3.38	       3.60	      -0.45	
 2019/12/27-10:50	 1801.17	 1801.31	 1799.03	 1799.03	         195567	           	       0.00	  195567.00	  212042.41	  262002.59	       3.18	       3.52	      -0.68	
 2019/12/27-10:55	 1798.91	 1799.14	 1795.72	 1796.01	         221220	           	       0.00	  221220.00	  212641.20	  246335.09	       2.75	       3.37	      -1.24	
 2019/12/27-11:00	 1795.98	 1796.20	 1793.91	 1793.91	         200633	           	       0.00	  200633.00	  206417.20	  234326.30	       2.21	       3.13	      -1.85	
 2019/12/27-11:05	 1794.03	 1795.88	 1792.68	 1795.64	         207483	           	       0.00	  207483.00	  206526.80	  221301.20	       1.90	       2.89	      -1.97	
 2019/12/27-11:10	 1795.73	 1796.58	 1795.48	 1796.50	         140742	           	       0.00	  140742.00	  193129.00	  206223.30	       1.71	       2.65	      -1.89	
 2019/12/27-11:15	 1796.45	 1799.95	 1796.45	 1799.42	         153562	           	       0.00	  153562.00	  184728.00	  198385.20	       1.77	       2.47	      -1.42	
 2019/12/27-11:20	 1799.16	 1799.27	 1798.54	 1798.61	         139973	           	       0.00	  139973.00	  168478.59	  190559.91	       1.73	       2.32	      -1.19	
 2019/12/27-11:25	 1798.72	 1798.72	 1797.02	 1797.24	         162710	           	       0.00	  162710.00	  160894.00	  183655.59	       1.57	       2.17	      -1.21	
 2019/12/27-11:30	 1797.31	 1799.27	 1797.12	 1798.94	         190952	           	       0.00	  190952.00	  157587.80	  182057.30	       1.56	       2.05	      -0.97	
 2019/12/27-13:05	 1799.17	 1800.35	 1798.47	 1799.07	         285746	           	       0.00	  285746.00	  186588.59	  189858.80	       1.55	       1.95	      -0.80	
 2019/12/27-13:10	 1798.83	 1799.05	 1795.47	 1795.47	         198340	           	       0.00	  198340.00	  195544.20	  190136.09	       1.24	       1.81	      -1.14	
 2019/12/27-13:15	 1795.55	 1795.67	 1793.13	 1793.90	         221170	           	       0.00	  221170.00	  211783.59	  190131.09	       0.85	       1.62	      -1.53	
 2019/12/27-13:20	 1794.03	 1794.03	 1789.08	 1789.59	         239430	           	       0.00	  239430.00	  227127.59	  194010.80	       0.20	       1.33	      -2.27	
 2019/12/27-13:25	 1789.53	 1789.68	 1785.50	 1786.21	         270818	           	       0.00	  270818.00	  243100.80	  200344.30	      -0.59	       0.95	      -3.08	
 2019/12/27-13:30	 1786.57	 1787.08	 1785.88	 1785.88	         228705	           	       0.00	  228705.00	  231692.59	  209140.59	      -1.22	       0.51	      -3.48	
 2019/12/27-13:35	 1785.76	 1785.80	 1780.98	 1781.03	         267527	           	       0.00	  267527.00	  245530.00	  220537.09	      -2.09	      -0.01	      -4.17	
 2019/12/27-13:40	 1781.01	 1781.79	 1779.89	 1781.64	         248861	           	       0.00	  248861.00	  251068.20	  231425.91	      -2.70	      -0.55	      -4.32	
 2019/12/27-13:45	 1781.43	 1781.43	 1780.09	 1781.19	         185489	           	       0.00	  185489.00	  240280.00	  233703.80	      -3.19	      -1.07	      -4.22	
 2019/12/27-13:50	 1781.08	 1781.10	 1778.05	 1779.45	         213791	           	       0.00	  213791.00	  228874.59	  235987.70	      -3.67	      -1.59	      -4.15	
 2019/12/27-13:55	 1779.58	 1779.62	 1775.33	 1775.66	         230309	           	       0.00	  230309.00	  229195.41	  230444.00	      -4.30	      -2.14	      -4.34	
 2019/12/27-14:00	 1775.59	 1780.57	 1775.59	 1780.39	         187683	           	       0.00	  187683.00	  213226.59	  229378.30	      -4.38	      -2.58	      -3.59	
 2019/12/27-14:05	 1780.49	 1780.49	 1775.84	 1775.90	         196597	           	       0.00	  196597.00	  202773.80	  226921.00	      -4.74	      -3.02	      -3.45	
 2019/12/27-14:10	 1776.01	 1777.56	 1775.36	 1777.56	         192446	           	       0.00	  192446.00	  204165.20	  222222.59	      -4.84	      -3.38	      -2.92	
 2019/12/27-14:15	 1777.70	 1778.87	 1777.70	 1778.28	         162450	           	       0.00	  162450.00	  193897.00	  211385.80	      -4.81	      -3.67	      -2.28	
 2019/12/27-14:20	 1778.15	 1778.60	 1777.76	 1778.07	         150632	           	       0.00	  150632.00	  177961.59	  203578.50	      -4.74	      -3.88	      -1.72	
 2019/12/27-14:25	 1778.15	 1778.49	 1775.39	 1775.48	         167390	           	       0.00	  167390.00	  173903.00	  193564.80	      -4.84	      -4.07	      -1.54	
 2019/12/27-14:30	 1775.54	 1775.57	 1771.42	 1771.82	         230440	           	       0.00	  230440.00	  180671.59	  191722.70	      -5.16	      -4.29	      -1.74	
 2019/12/27-14:35	 1772.05	 1774.99	 1769.84	 1774.99	         264269	           	       0.00	  264269.00	  195036.20	  199600.70	      -5.10	      -4.45	      -1.29	
 2019/12/27-14:40	 1774.72	 1775.01	 1774.14	 1774.14	         187878	           	       0.00	  187878.00	  200121.80	  197009.41	      -5.06	      -4.57	      -0.97	
 2019/12/27-14:45	 1774.29	 1774.51	 1770.30	 1770.39	         260571	           	       0.00	  260571.00	  222109.59	  200035.59	      -5.27	      -4.71	      -1.11	
 2019/12/27-14:50	 1770.34	 1770.34	 1767.17	 1767.43	         373994	           	       0.00	  373994.00	  263430.41	  218666.70	      -5.61	      -4.89	      -1.43	
 2019/12/27-14:55	 1767.33	 1769.35	 1767.24	 1769.28	         389035	           	       0.00	  389035.00	  295149.41	  237910.50	      -5.66	      -5.05	      -1.23	
 2019/12/27-15:00	 1769.21	 1769.54	 1767.58	 1767.58	         370598	           	       0.00	  370598.00	  316415.19	  255725.70	      -5.78	      -5.19	      -1.17	
 2019/12/30-09:35	 1763.58	 1763.81	 1757.56	 1760.58	        1054555	           	       0.00	 1054555.00	  489750.59	  344936.19	      -6.36	      -5.43	      -1.87	
 2019/12/30-09:40	 1760.85	 1760.85	 1751.15	 1751.15	         805911	           	       0.00	  805911.00	  598818.63	  410464.09	      -7.50	      -5.84	      -3.31	
 2019/12/30-09:45	 1751.65	 1760.69	 1749.16	 1760.69	         661690	           	       0.00	  661690.00	  656357.81	  459894.09	      -7.54	      -6.18	      -2.72	
 2019/12/30-09:50	 1760.59	 1765.45	 1760.36	 1765.18	         440307	           	       0.00	  440307.00	  666612.19	  480880.81	      -7.13	      -6.37	      -1.52	
 2019/12/30-09:55	 1764.86	 1765.36	 1761.11	 1761.80	         362271	           	       0.00	  362271.00	  664946.81	  490681.00	      -7.00	      -6.49	      -1.00	
 2019/12/30-10:00	 1761.75	 1767.63	 1761.75	 1767.29	         313023	           	       0.00	  313023.00	  516640.41	  503195.50	      -6.37	      -6.47	       0.19	
 2019/12/30-10:05	 1767.56	 1769.18	 1765.43	 1765.70	         295847	           	       0.00	  295847.00	  414627.59	  506723.09	      -5.94	      -6.36	       0.85	
 2019/12/30-10:10	 1765.57	 1767.41	 1765.17	 1766.08	         246179	           	       0.00	  246179.00	  331525.41	  493941.59	      -5.50	      -6.19	       1.38	
 2019/12/30-10:15	 1766.02	 1766.02	 1762.57	 1765.03	         234992	           	       0.00	  234992.00	  290462.41	  478537.31	      -5.18	      -5.99	       1.62	
 2019/12/30-10:20	 1764.90	 1765.75	 1763.38	 1765.75	         186197	           	       0.00	  186197.00	  255247.59	  460097.19	      -4.81	      -5.76	       1.88	
 2019/12/30-10:25	 1765.68	 1767.16	 1765.49	 1765.49	         183561	           	       0.00	  183561.00	  229355.20	  372997.81	      -4.49	      -5.50	       2.02	
 2019/12/30-10:30	 1765.50	 1766.95	 1765.13	 1766.50	         160213	           	       0.00	  160213.00	  202228.41	  308428.00	      -4.11	      -5.22	       2.23	
 2019/12/30-10:35	 1766.75	 1766.90	 1762.79	 1763.03	         178088	           	       0.00	  178088.00	  188610.20	  260067.80	      -4.04	      -4.99	       1.90	
 2019/12/30-10:40	 1762.78	 1764.01	 1761.27	 1763.82	         164173	           	       0.00	  164173.00	  174446.41	  232454.41	      -3.87	      -4.76	       1.78	
 2019/12/30-10:45	 1763.87	 1767.03	 1763.24	 1767.00	         152136	           	       0.00	  152136.00	  167634.20	  211440.91	      -3.44	      -4.50	       2.11	
 2019/12/30-10:50	 1766.80	 1768.32	 1766.49	 1766.57	         140797	           	       0.00	  140797.00	  159081.41	  194218.30	      -3.10	      -4.22	       2.23	
 2019/12/30-10:55	 1766.71	 1772.89	 1766.71	 1772.68	         177671	           	       0.00	  177671.00	  162573.00	  182400.70	      -2.32	      -3.84	       3.05	
 2019/12/30-11:00	 1772.89	 1775.81	 1772.27	 1775.49	         163726	           	       0.00	  163726.00	  159700.59	  174155.41	      -1.45	      -3.36	       3.83	
 2019/12/30-11:05	 1775.60	 1778.85	 1775.31	 1777.36	         175485	           	       0.00	  175485.00	  161963.00	  168204.70	      -0.60	      -2.81	       4.42	
 2019/12/30-11:10	 1777.40	 1779.24	 1775.73	 1779.24	         144168	           	       0.00	  144168.00	  160369.41	  164001.80	       0.22	      -2.20	       4.84	
 2019/12/30-11:15	 1779.46	 1783.45	 1779.40	 1782.87	         184763	           	       0.00	  184763.00	  169162.59	  164122.00	       1.15	      -1.53	       5.36	
 2019/12/30-11:20	 1782.56	 1784.95	 1782.14	 1784.95	         176190	           	       0.00	  176190.00	  168866.41	  165719.70	       2.03	      -0.82	       5.70	
 2019/12/30-11:25	 1785.06	 1788.45	 1785.06	 1788.30	         211255	           	       0.00	  211255.00	  178372.20	  169036.41	       2.96	      -0.06	       6.05	
 2019/12/30-11:30	 1788.50	 1788.86	 1786.85	 1788.16	         206188	           	       0.00	  206188.00	  184512.80	  173237.91	       3.65	       0.68	       5.94	
 2019/12/30-13:05	 1788.13	 1788.95	 1786.92	 1787.69	         203602	           	       0.00	  203602.00	  196399.59	  178384.50	       4.11	       1.37	       5.49	
 2019/12/30-13:10	 1788.06	 1788.69	 1786.10	 1786.96	         173947	           	       0.00	  173947.00	  194236.41	  181699.50	       4.36	       1.97	       4.80	
 2019/12/30-13:15	 1786.94	 1788.84	 1784.49	 1784.71	         201221	           	       0.00	  201221.00	  199242.59	  184054.50	       4.33	       2.44	       3.79	
 2019/12/30-13:20	 1784.57	 1784.57	 1782.98	 1783.74	         160092	           	       0.00	  160092.00	  189010.00	  183691.09	       4.18	       2.79	       2.79	
 2019/12/30-13:25	 1783.64	 1783.73	 1782.16	 1782.16	         141020	           	       0.00	  141020.00	  175976.41	  180244.59	       3.89	       3.01	       1.77	
 2019/12/30-13:30	 1782.11	 1785.68	 1781.86	 1784.56	         145499	           	       0.00	  145499.00	  164355.80	  180377.70	       3.81	       3.17	       1.29	
 2019/12/30-13:35	 1784.68	 1785.36	 1783.82	 1784.99	         127683	           	       0.00	  127683.00	  155103.00	  174669.70	       3.74	       3.28	       0.91	
 2019/12/30-13:40	 1784.95	 1786.87	 1784.93	 1786.59	         146101	           	       0.00	  146101.00	  144079.00	  171660.80	       3.77	       3.38	       0.77	
 2019/12/30-13:45	 1786.77	 1786.77	 1783.21	 1783.46	         143028	           	       0.00	  143028.00	  140666.20	  164838.09	       3.50	       3.40	       0.19	
 2019/12/30-13:50	 1783.21	 1787.46	 1783.11	 1787.46	         146880	           	       0.00	  146880.00	  141838.20	  158907.30	       3.56	       3.44	       0.26	
 2019/12/30-13:55	 1787.36	 1790.55	 1787.36	 1790.39	         194159	           	       0.00	  194159.00	  151570.20	  157963.00	       3.81	       3.51	       0.60	
 2019/12/30-14:00	 1790.20	 1790.91	 1788.16	 1788.45	         157087	           	       0.00	  157087.00	  157451.00	  156277.00	       3.80	       3.57	       0.47	
 2019/12/30-14:05	 1787.99	 1787.99	 1783.84	 1784.02	         162048	           	       0.00	  162048.00	  160640.41	  152359.70	       3.40	       3.54	      -0.27	
 2019/12/30-14:10	 1783.84	 1785.01	 1783.82	 1784.26	         132630	           	       0.00	  132630.00	  158560.80	  149613.50	       3.07	       3.44	      -0.75	
 2019/12/30-14:15	 1784.34	 1784.39	 1781.56	 1782.63	         156294	           	       0.00	  156294.00	  160443.59	  151140.91	       2.64	       3.28	      -1.28	
 2019/12/30-14:20	 1782.80	 1784.31	 1782.80	 1784.07	         128525	           	       0.00	  128525.00	  147316.80	  149443.50	       2.39	       3.10	      -1.42	
 2019/12/30-14:25	 1784.13	 1786.33	 1783.90	 1786.07	         149310	           	       0.00	  149310.00	  145761.41	  151606.20	       2.33	       2.95	      -1.24	
 2019/12/30-14:30	 1786.02	 1789.06	 1785.54	 1788.69	         154596	           	       0.00	  154596.00	  144271.00	  152455.70	       2.46	       2.85	      -0.78	
 2019/12/30-14:35	 1788.95	 1790.15	 1788.36	 1788.60	         187986	           	       0.00	  187986.00	  155342.20	  156951.50	       2.53	       2.79	      -0.51	
 2019/12/30-14:40	 1788.70	 1790.87	 1788.70	 1790.76	         167346	           	       0.00	  167346.00	  157552.59	  158998.09	       2.73	       2.78	      -0.09	
 2019/12/30-14:45	 1790.65	 1790.66	 1787.83	 1789.53	         200091	           	       0.00	  200091.00	  171865.80	  159591.30	       2.75	       2.77	      -0.04	
 2019/12/30-14:50	 1789.43	 1790.29	 1788.50	 1790.19	         220876	           	       0.00	  220876.00	  186179.00	  165970.20	       2.80	       2.78	       0.04	
 2019/12/30-14:55	 1790.00	 1790.30	 1788.55	 1789.00	         302259	           	       0.00	  302259.00	  215711.59	  179991.30	       2.70	       2.76	      -0.12	
 2019/12/30-15:00	 1789.11	 1790.24	 1788.84	 1790.24	         299712	           	       0.00	  299712.00	  238056.80	  196699.50	       2.70	       2.75	      -0.11	
 2019/12/31-09:35	 1790.80	 1795.56	 1787.45	 1795.12	         713244	           	       0.00	  713244.00	  347236.41	  252394.50	       3.05	       2.81	       0.48	
 2019/12/31-09:40	 1794.98	 1801.11	 1794.98	 1799.10	         516558	           	       0.00	  516558.00	  410529.81	  291197.81	       3.61	       2.97	       1.28	
 2019/12/31-09:45	 1799.08	 1803.59	 1798.99	 1801.80	         432885	           	       0.00	  432885.00	  452931.59	  319555.31	       4.22	       3.22	       2.01	
 2019/12/31-09:50	 1801.37	 1801.37	 1796.73	 1801.21	         365857	           	       0.00	  365857.00	  465651.19	  340681.41	       4.61	       3.50	       2.22	
 2019/12/31-09:55	 1801.32	 1802.89	 1800.49	 1802.54	         375397	           	       0.00	  375397.00	  480788.19	  359422.50	       4.96	       3.79	       2.35	
 2019/12/31-10:00	 1803.24	 1803.24	 1801.33	 1802.18	         324658	           	       0.00	  324658.00	  403071.00	  375153.69	       5.16	       4.06	       2.19	
 2019/12/31-10:05	 1802.19	 1804.82	 1801.30	 1802.02	         322110	           	       0.00	  322110.00	  364181.41	  387355.59	       5.24	       4.30	       1.88	
 2019/12/31-10:10	 1801.96	 1802.11	 1797.73	 1799.12	         278744	           	       0.00	  278744.00	  333353.19	  393142.41	       5.01	       4.44	       1.13	
 2019/12/31-10:15	 1798.97	 1800.96	 1798.50	 1800.70	         232093	           	       0.00	  232093.00	  306600.41	  386125.81	       4.90	       4.53	       0.73	
 2019/12/31-10:20	 1800.94	 1802.03	 1800.68	 1800.68	         195343	           	       0.00	  195343.00	  270589.59	  375688.91	       4.75	       4.58	       0.36	
 2019/12/31-10:25	 1800.81	 1801.74	 1799.92	 1801.74	         190770	           	       0.00	  190770.00	  243812.00	  323441.50	       4.67	       4.59	       0.15	
 2019/12/31-10:30	 1801.79	 1804.04	 1801.39	 1801.98	         194085	           	       0.00	  194085.00	  218207.00	  291194.19	       4.57	       4.59	      -0.04	
 2019/12/31-10:35	 1802.12	 1802.13	 1799.28	 1800.38	         193609	           	       0.00	  193609.00	  201180.00	  267266.59	       4.32	       4.54	      -0.44	
 2019/12/31-10:40	 1800.45	 1800.52	 1797.09	 1797.14	         182727	           	       0.00	  182727.00	  191306.80	  248953.59	       3.81	       4.39	      -1.17	
 2019/12/31-10:45	 1796.75	 1798.56	 1795.86	 1798.22	         179905	           	       0.00	  179905.00	  188219.20	  229404.41	       3.45	       4.20	      -1.50	
 2019/12/31-10:50	 1798.06	 1798.46	 1797.14	 1797.44	         147101	           	       0.00	  147101.00	  179485.41	  211648.70	       3.07	       3.98	      -1.81	
 2019/12/31-10:55	 1797.46	 1798.76	 1796.72	 1798.13	         157348	           	       0.00	  157348.00	  172138.00	  195172.50	       2.79	       3.74	      -1.89	
 2019/12/31-11:00	 1798.00	 1798.26	 1795.90	 1797.42	         148037	           	       0.00	  148037.00	  163023.59	  182101.80	       2.49	       3.49	      -2.00	
 2019/12/31-11:05	 1797.53	 1798.43	 1795.69	 1795.69	         150865	           	       0.00	  150865.00	  156651.20	  173979.00	       2.08	       3.21	      -2.25	
 2019/12/31-11:10	 1795.69	 1795.69	 1793.59	 1793.89	         172064	           	       0.00	  172064.00	  155083.00	  171651.09	       1.59	       2.88	      -2.58	
 2019/12/31-11:15	 1793.92	 1794.73	 1793.03	 1794.36	         145974	           	       0.00	  145974.00	  154857.59	  167171.50	       1.23	       2.55	      -2.64	
 2019/12/31-11:20	 1794.45	 1796.26	 1794.10	 1796.26	         134953	           	       0.00	  134953.00	  150378.59	  161258.30	       1.09	       2.26	      -2.35	
 2019/12/31-11:25	 1796.26	 1797.14	 1796.23	 1796.50	         123798	           	       0.00	  123798.00	  145530.80	  154277.20	       0.98	       2.00	      -2.05	
 2019/12/31-11:30	 1796.57	 1797.04	 1795.32	 1796.25	         121973	           	       0.00	  121973.00	  139752.41	  148201.80	       0.87	       1.78	      -1.82	
 2019/12/31-13:05	 1796.34	 1796.47	 1795.02	 1795.62	         169532	           	       0.00	  169532.00	  139246.00	  147164.50	       0.72	       1.56	      -1.70	
 2019/12/31-13:10	 1795.76	 1795.77	 1792.39	 1792.70	         152321	           	       0.00	  152321.00	  140515.41	  147686.50	       0.36	       1.32	      -1.93	
 2019/12/31-13:15	 1792.69	 1793.94	 1791.37	 1791.37	         133738	           	       0.00	  133738.00	  140272.41	  145325.50	      -0.03	       1.05	      -2.17	
 2019/12/31-13:20	 1791.44	 1791.84	 1789.35	 1789.51	         168684	           	       0.00	  168684.00	  149249.59	  147390.20	      -0.49	       0.74	      -2.47	
 2019/12/31-13:25	 1789.27	 1790.36	 1787.65	 1790.36	         178461	           	       0.00	  178461.00	  160547.20	  150149.80	      -0.77	       0.44	      -2.42	
 2019/12/31-13:30	 1790.45	 1791.63	 1789.87	 1791.63	         124301	           	       0.00	  124301.00	  151501.00	  145373.50	      -0.88	       0.18	      -2.12	
 2019/12/31-13:35	 1790.92	 1792.55	 1790.55	 1791.39	         119802	           	       0.00	  119802.00	  144997.20	  142756.30	      -0.98	      -0.06	      -1.85	
 2019/12/31-13:40	 1791.46	 1793.88	 1791.46	 1793.69	         112580	           	       0.00	  112580.00	  140765.59	  140519.00	      -0.86	      -0.22	      -1.29	
 2019/12/31-13:45	 1793.82	 1794.03	 1793.22	 1793.80	         115378	           	       0.00	  115378.00	  130104.40	  139677.00	      -0.75	      -0.32	      -0.85	
 2019/12/31-13:50	 1793.83	 1794.41	 1793.40	 1794.14	         116878	           	       0.00	  116878.00	  117787.80	  139167.50	      -0.63	      -0.38	      -0.48	
 2019/12/31-13:55	 1794.38	 1794.66	 1792.26	 1792.46	         114968	           	       0.00	  114968.00	  115921.20	  133711.09	      -0.66	      -0.44	      -0.44	
 2019/12/31-14:00	 1792.57	 1793.93	 1792.25	 1793.93	         119391	           	       0.00	  119391.00	  115839.00	  130418.10	      -0.55	      -0.46	      -0.19	
 2019/12/31-14:05	 1793.99	 1795.36	 1792.85	 1793.65	         131172	           	       0.00	  131172.00	  119557.40	  130161.50	      -0.49	      -0.47	      -0.05	
 2019/12/31-14:10	 1793.51	 1795.84	 1793.44	 1795.84	         125027	           	       0.00	  125027.00	  121487.20	  125795.80	      -0.26	      -0.43	       0.33	
 2019/12/31-14:15	 1795.84	 1797.42	 1795.25	 1795.74	         154730	           	       0.00	  154730.00	  129057.60	  123422.70	      -0.09	      -0.36	       0.54	
 2019/12/31-14:20	 1795.83	 1798.32	 1795.83	 1796.96	         143157	           	       0.00	  143157.00	  134695.41	  125308.30	       0.15	      -0.26	       0.81	
 2019/12/31-14:25	 1796.75	 1796.94	 1795.04	 1796.01	         142467	           	       0.00	  142467.00	  139310.59	  127574.80	       0.26	      -0.15	       0.82	
 2019/12/31-14:30	 1796.02	 1798.28	 1795.37	 1798.11	         154773	           	       0.00	  154773.00	  144030.80	  131794.09	       0.50	      -0.02	       1.05	
 2019/12/31-14:35	 1798.23	 1798.97	 1796.67	 1797.34	         183311	           	       0.00	  183311.00	  155687.59	  138587.41	       0.63	       0.11	       1.05	
 2019/12/31-14:40	 1797.19	 1798.53	 1797.11	 1797.42	         163077	           	       0.00	  163077.00	  157357.00	  143207.30	       0.73	       0.23	       1.00	
 2019/12/31-14:45	 1797.37	 1797.53	 1795.13	 1796.76	         216434	           	       0.00	  216434.00	  172012.41	  153353.91	       0.75	       0.34	       0.82	
 2019/12/31-14:50	 1796.72	 1796.76	 1795.41	 1796.41	         204428	           	       0.00	  204428.00	  184404.59	  161857.59	       0.72	       0.41	       0.62	
 2019/12/31-14:55	 1796.29	 1797.46	 1795.91	 1797.30	         289124	           	       0.00	  289124.00	  211274.80	  177652.80	       0.77	       0.48	       0.57	
 2019/12/31-15:00	 1797.27	 1798.12	 1796.92	 1798.12	         301600	           	       0.00	  301600.00	  234932.59	  195310.09	       0.86	       0.56	       0.60	
 2020/01/02-09:35	 1811.22	 1813.56	 1798.59	 1798.62	        1049606	           	       0.00	 1049606.00	  412238.41	  284797.69	       0.96	       0.64	       0.64	
 2020/01/02-09:40	 1798.14	 1805.78	 1797.54	 1805.55	         573649	           	       0.00	  573649.00	  483681.41	  327846.91	       1.58	       0.83	       1.51	
 2020/01/02-09:45	 1806.11	 1807.74	 1805.29	 1805.29	         511228	           	       0.00	  511228.00	  545041.38	  364723.00	       2.03	       1.07	       1.92	
 2020/01/02-09:50	 1805.51	 1813.87	 1805.39	 1813.75	         497431	           	       0.00	  497431.00	  586702.81	  398988.81	       3.03	       1.46	       3.14	
 2020/01/02-09:55	 1813.95	 1817.65	 1813.47	 1817.65	         505533	           	       0.00	  505533.00	  627489.38	  431211.00	       4.10	       1.99	       4.22	
 2020/01/02-10:00	 1817.75	 1820.03	 1815.18	 1820.03	         469923	           	       0.00	  469923.00	  511552.81	  461895.59	       5.07	       2.61	       4.93	
 2020/01/02-10:05	 1820.09	 1820.81	 1817.76	 1820.44	         458831	           	       0.00	  458831.00	  488589.19	  486135.31	       5.81	       3.25	       5.13	
 2020/01/02-10:10	 1820.35	 1820.63	 1818.93	 1819.08	         362639	           	       0.00	  362639.00	  458871.41	  501956.41	       6.22	       3.84	       4.75	
 2020/01/02-10:15	 1819.04	 1824.54	 1818.97	 1824.16	         355942	           	       0.00	  355942.00	  430573.59	  508638.19	       6.87	       4.45	       4.84	
 2020/01/02-10:20	 1824.08	 1824.08	 1822.36	 1822.71	         315915	           	       0.00	  315915.00	  392650.00	  510069.69	       7.18	       4.99	       4.38	
 2020/01/02-10:25	 1822.94	 1826.74	 1822.63	 1826.74	         322973	           	       0.00	  322973.00	  363260.00	  437406.41	       7.67	       5.53	       4.28	
 2020/01/02-10:30	 1827.07	 1829.14	 1826.74	 1828.10	         345647	           	       0.00	  345647.00	  340623.19	  414606.19	       8.07	       6.04	       4.07	
 2020/01/02-10:35	 1828.06	 1830.97	 1827.82	 1830.97	         309002	           	       0.00	  309002.00	  329895.81	  394383.59	       8.53	       6.54	       3.98	
 2020/01/02-10:40	 1830.97	 1834.05	 1830.95	 1833.70	         327285	           	       0.00	  327285.00	  324164.41	  377369.00	       9.00	       7.03	       3.95	
 2020/01/02-10:45	 1833.81	 1836.54	 1833.64	 1836.25	         302713	           	       0.00	  302713.00	  321524.00	  357087.00	       9.47	       7.52	       3.91	
 2020/01/02-10:50	 1836.32	 1836.36	 1830.04	 1830.04	         306470	           	       0.00	  306470.00	  318223.41	  340741.69	       9.24	       7.86	       2.76	
 2020/01/02-10:55	 1830.06	 1833.16	 1829.61	 1831.50	         257490	           	       0.00	  257490.00	  300592.00	  320607.59	       9.07	       8.10	       1.93	
 2020/01/02-11:00	 1831.45	 1834.86	 1831.18	 1834.86	         246145	           	       0.00	  246145.00	  288020.59	  308958.19	       9.10	       8.30	       1.60	
 2020/01/02-11:05	 1834.98	 1836.30	 1834.48	 1835.40	         259613	           	       0.00	  259613.00	  274486.19	  299325.31	       9.06	       8.46	       1.22	
 2020/01/02-11:10	 1835.25	 1835.35	 1834.25	 1834.89	         204683	           	       0.00	  204683.00	  254880.20	  288202.09	       8.89	       8.54	       0.70	
 2020/01/02-11:15	 1835.02	 1837.51	 1834.96	 1837.13	         225566	           	       0.00	  225566.00	  238699.41	  278461.41	       8.83	       8.60	       0.47	
 2020/01/02-11:20	 1837.15	 1839.19	 1837.08	 1838.87	         191501	           	       0.00	  191501.00	  225501.59	  263046.81	       8.83	       8.65	       0.36	
 2020/01/02-11:25	 1839.06	 1839.41	 1835.81	 1836.13	         213517	           	       0.00	  213517.00	  218976.00	  253498.30	       8.50	       8.62	      -0.23	
 2020/01/02-11:30	 1836.17	 1836.45	 1834.12	 1834.96	         176999	           	       0.00	  176999.00	  202453.20	  238469.70	       8.06	       8.51	      -0.90	
